sentence_position,sentence_count,paragraph_position,paragraph_length
5,14,2,2
9,14,4,5
10,14,5,5
14,14,4,4
11,19,3,7
8,10,3,3
6,6,4,4
2,3,2,3
1,9,1,9
9,9,9,9
5,5,5,5
10,11,4,5
4,8,2,5
18,23,2,7
7,22,5,7
19,22,2,5
5,13,5,5
10,13,5,5
8,12,5,5
12,12,1,1
1,39,1,39
12,39,12,39
37,39,37,39
3,7,2,2
5,7,2,2
4,9,3,3
9,11,3,5
11,11,1,2
5,8,1,1
8,24,6,6
23,24,1,1
2,23,2,4
7,23,2,3
8,23,3,3
18,23,2,3
22,23,2,4
23,23,2,2
8,9,8,9
1,3,1,3
1,2,1,1
2,2,1,1
1,4,1,1
2,4,1,3
4,4,3,3
4,4,1,1
8,10,6,8
4,4,1,1
7,16,3,3
1,3,1,3
12,55,3,4
35,55,6,8
45,55,8,8
47,55,2,6
50,55,5,6
8,17,2,2
8,10,2,3
3,3,3,3
7,7,4,4
2,15,2,11
3,11,3,9
7,11,7,9
8,11,8,9
3,10,2,2
5,10,2,3
10,10,3,3
1,8,1,1
2,31,2,2
21,31,3,6
4,34,4,4
12,34,8,9
31,34,5,8
33,34,7,8
4,4,2,2
18,19,4,5
12,20,2,2
1,14,1,5
2,14,2,5
5,14,5,5
8,14,3,3
1,7,1,2
2,7,2,2
3,7,1,5
4,7,2,5
5,7,3,5
7,7,5,5
9,11,1,3
13,23,1,4
15,23,3,4
21,23,2,5
9,12,2,6
18,31,5,7
19,31,6,7
1,29,1,4
16,29,2,5
18,29,4,5
4,26,1,9
22,26,4,4
1,18,1,3
8,18,1,6
15,18,2,3
5,18,2,3
11,18,4,5
2,5,2,2
3,7,2,3
2,13,2,2
9,13,4,4
12,13,3,3
7,9,1,2
9,9,1,1
6,6,1,1
7,7,1,1
8,13,1,1
4,11,1,1
1,33,1,4
14,33,8,14
18,33,12,14
25,33,2,8
28,33,5,8
22,22,1,1
3,3,3,3
1,75,1,4
25,75,3,10
31,75,9,10
32,75,10,10
56,75,2,5
57,75,3,5
70,75,7,7
75,75,5,6
2,9,2,6
3,9,3,6
2,38,2,2
10,38,2,3
18,38,4,5
19,38,5,5
20,38,1,4
23,38,4,4
3,3,1,1
3,12,3,3
4,12,1,3
7,12,1,5
7,33,2,3
26,33,2,3
19,54,3,3
22,54,1,1
25,54,1,3
47,54,1,1
1,59,1,2
16,59,4,6
28,59,7,7
37,59,1,5
38,59,2,5
43,59,1,9
3,13,3,3
2,10,2,4
5,10,1,2
9,10,3,4
6,7,1,2
6,8,3,4
7,8,4,4
5,7,3,3
10,10,1,1
1,13,1,2
8,10,2,2
9,10,1,2
10,21,1,2
11,21,2,2
15,21,2,2
21,21,2,2
3,5,3,5
14,15,3,4
2,30,1,2
3,30,2,2
15,30,1,2
20,30,2,5
24,30,1,2
2,8,2,6
8,8,2,2
8,17,3,6
2,12,2,3
5,13,5,5
7,13,2,7
10,13,5,7
8,16,1,7
2,6,2,2
3,6,1,4
5,26,5,9
19,26,4,4
15,19,1,2
5,16,5,5
10,16,5,6
1,7,1,2
2,7,2,2
3,7,1,4
5,7,3,4
2,4,2,2
3,4,1,1
4,4,1,1
3,10,1,2
7,10,1,2
3,22,1,1
18,22,5,7
20,22,7,7
21,22,1,2
3,3,3,3
15,24,7,7
20,24,5,8
21,24,6,8
24,24,2,2
25,32,1,4
10,20,2,6
19,20,2,3
2,16,2,2
5,16,3,12
12,16,10,12
13,19,1,2
16,19,2,5
1,18,1,1
3,18,2,4
4,18,3,4
7,18,2,2
9,18,2,5
13,18,1,1
6,7,1,2
7,10,1,2
5,5,5,5
3,7,3,5
3,36,3,3
33,36,12,12
31,42,5,12
32,42,6,12
9,11,3,3
7,7,1,1
5,5,5,5
2,9,2,4
5,9,1,5
6,9,2,5
9,9,5,5
5,8,1,1
6,8,1,3
9,16,2,6
13,16,6,6
16,16,1,1
7,43,5,7
9,43,7,7
14,43,5,10
19,43,10,10
29,43,5,6
12,51,3,4
14,51,1,1
19,51,2,2
32,51,3,5
33,51,4,5
34,51,5,5
35,51,1,2
38,51,2,3
46,51,3,4
47,51,4,4
2,7,1,4
18,19,7,7
9,9,3,3
1,5,1,4
3,5,3,4
3,7,3,3
1,12,1,1
3,5,1,2
5,7,1,1
6,7,1,2
7,7,2,2
6,53,1,6
29,53,6,11
41,53,7,7
5,32,1,5
14,32,5,5
15,32,1,3
16,32,2,3
24,32,2,2
25,32,1,6
31,32,1,2
8,18,4,6
1,10,1,4
3,41,2,4
5,41,4,4
14,41,2,5
16,41,4,5
17,41,5,5
24,41,2,7
29,41,7,7
32,41,3,6
33,41,4,6
4,4,2,2
1,4,1,2
5,5,1,1
13,14,2,3
1,11,1,2
3,13,3,3
9,13,3,4
11,13,1,3
13,13,3,3
7,12,2,2
12,12,2,3
12,12,1,1
3,6,3,6
3,13,3,7
6,13,6,7
1,10,1,2
12,12,1,1
4,10,2,2
5,10,4,4
10,10,5,5
6,8,1,3
8,8,3,3
7,18,2,4
11,18,2,2
3,6,3,3
8,25,2,3
11,25,2,2
17,25,2,2
24,25,2,2
3,9,3,3
7,9,2,2
3,14,3,3
14,14,6,6
1,25,1,1
6,8,2,2
2,11,2,2
14,17,1,4
3,6,3,3
1,4,1,3
3,3,3,3
1,9,1,2
8,9,2,2
6,26,4,6
7,26,5,6
19,26,1,4
20,26,2,4
23,26,1,4
8,19,1,1
5,6,3,4
3,9,2,5
8,12,1,4
3,39,1,1
5,39,2,2
33,39,1,7
13,22,2,2
2,4,2,2
4,4,2,2
27,30,3,4
30,30,2,2
10,13,1,2
1,16,1,1
7,16,2,2
8,16,1,1
12,16,3,4
14,16,1,2
15,16,2,2
9,11,1,2
1,17,1,2
4,17,2,4
5,17,3,4
14,17,2,2
6,26,2,5
13,26,4,4
15,45,4,6
41,45,3,3
8,8,1,1
8,8,1,1
2,5,1,3
1,3,1,3
1,44,1,1
3,44,2,9
6,44,5,9
10,44,9,9
26,44,3,4
44,44,4,4
11,26,5,5
13,26,2,3
17,26,3,3
19,26,2,5
23,26,1,5
24,26,2,5
25,26,3,5
26,26,5,5
7,19,1,4
13,19,3,3
16,19,3,4
4,16,4,4
8,16,4,4
1,8,1,5
4,8,4,5
5,9,2,2
7,14,2,5
8,14,3,5
12,14,2,4
8,9,1,1
6,14,3,6
9,14,6,6
12,14,3,3
6,6,3,3
6,7,3,3
11,15,2,2
15,15,2,3
3,20,3,6
5,20,5,6
6,20,6,6
8,20,2,4
10,31,3,5
14,31,2,4
15,31,3,4
24,31,8,12
31,31,3,3
12,14,1,1
12,12,3,3
5,21,3,3
9,21,1,3
11,21,3,3
20,21,3,4
1,18,1,1
4,4,1,1
2,6,2,6
3,4,3,4
1,5,1,3
5,5,1,1
11,15,1,2
1,13,1,13
3,13,3,13
6,13,6,13
13,13,13,13
1,26,1,5
13,26,3,3
25,26,3,3
1,2,1,2
4,5,1,2
3,4,2,2
5,5,2,2
1,11,1,2
9,19,3,3
18,19,7,7
6,12,6,6
1,1,1,1
2,5,2,2
5,5,1,1
10,13,1,4
4,10,3,5
5,10,4,5
2,26,2,2
8,26,2,7
11,26,5,7
20,26,4,4
24,26,4,6
26,26,6,6
1,16,1,9
16,16,5,5
2,9,2,7
6,9,6,7
7,9,7,7
7,14,7,14
9,14,9,14
1,5,1,5
2,5,2,5
4,13,4,4
11,13,7,9
12,13,8,9
13,13,9,9
1,6,1,3
7,11,7,11
2,5,2,2
2,5,2,3
4,5,1,2
5,5,2,2
10,15,1,5
14,15,5,5
1,7,1,1
4,7,3,3
3,5,2,2
10,15,1,5
14,15,5,5
1,7,1,1
4,7,3,3
4,7,2,2
4,7,2,2
5,7,1,1
1,7,1,4
8,21,2,4
9,21,3,4
15,21,5,5
12,19,4,5
17,24,3,3
20,24,1,3
5,5,4,4
7,7,3,3
3,3,3,3
3,3,1,1
4,28,3,3
22,28,4,4
1,1,1,1
1,12,1,4
9,12,3,6
12,12,6,6
3,27,3,3
13,27,2,2
25,27,2,4
27,27,3,3
2,4,2,2
3,16,3,4
7,16,4,14
8,25,8,8
20,25,4,4
8,10,2,2
15,20,3,3
18,20,3,3
2,4,2,4
4,4,4,4
11,11,1,1
10,25,4,5
14,25,3,7
16,25,5,7
18,25,7,7
19,25,1,2
22,25,2,3
25,25,2,2
2,3,2,2
3,3,1,1
4,18,4,5
16,18,5,7
5,5,3,3
5,5,2,2
3,13,3,4
2,2,2,2
3,37,2,3
36,37,2,3
3,4,2,3
1,14,1,3
4,14,1,5
1,2,1,2
2,2,2,2
13,13,3,3
2,17,1,4
8,17,4,13
9,17,5,13
13,17,9,13
17,17,13,13
1,3,1,2
3,10,3,3
8,10,1,3
9,10,2,3
3,4,2,2
5,5,5,5
1,8,1,3
6,8,3,3
12,12,6,6
2,7,2,2
10,12,2,3
5,8,3,4
6,8,4,4
8,8,2,2
4,13,3,5
6,13,5,5
1,4,1,4
8,8,8,8
1,7,1,1
6,7,1,1
5,10,1,1
6,10,1,4
2,12,2,2
19,22,6,6
10,12,2,3
11,12,4,4
2,2,2,2
7,7,2,2
2,2,1,1
1,5,1,3
5,21,3,3
12,21,1,3
14,23,1,1
1,7,1,1
5,7,3,4
7,7,1,1
7,7,1,1
1,20,1,2
9,20,1,1
18,20,1,5
20,20,4,5
2,14,2,2
3,14,1,5
11,14,1,4
12,14,2,4
14,14,4,4
6,12,6,7
9,12,2,2
2,12,2,3
10,12,3,5
2,9,2,4
6,9,1,5
8,9,3,5
9,9,4,5
2,11,2,5
4,11,4,5
8,11,3,3
11,11,1,1
9,12,2,3
1,8,1,2
2,8,2,2
8,21,5,7
16,21,6,6
27,29,2,5
1,9,1,1
5,9,2,2
16,16,2,2
3,14,2,7
10,22,2,8
18,22,2,6
15,16,5,6
10,15,4,7
10,10,3,3
2,20,2,6
9,20,3,5
10,20,4,5
3,18,3,3
17,18,2,3
5,17,1,4
10,17,2,2
4,5,4,4
1,14,1,10
4,5,3,4
1,6,1,4
12,14,3,3
2,10,2,6
8,10,2,4
1,11,1,1
9,11,1,1
6,16,2,3
10,12,3,5
10,20,6,6
17,20,3,5
6,12,4,4
1,3,1,1
2,22,2,3
5,22,2,4
5,14,2,2
13,14,3,4
2,2,2,2
9,11,2,4
11,11,4,4
12,19,6,6
2,4,1,1
3,4,1,2
3,5,3,4
5,5,1,1
2,4,1,1
1,4,1,4
1,7,1,1
7,7,1,1
5,14,5,5
3,12,3,4
11,12,1,2
10,22,7,7
17,22,4,4
7,15,4,4
11,15,4,6
5,22,5,8
19,22,3,5
22,22,1,1
6,31,6,7
8,31,1,1
12,31,1,1
18,31,6,6
21,31,3,5
29,31,6,7
